#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	name2	cdsStartStat	cdsEndStat	exonFrames	txId	type	geneName	geneType	sourceGene	sourceTranscript	alignmentId	alternativeSourceTranscripts	Paralogy	UnfilteredParalogy	collapsedGeneIds	collapsedGeneNames	frameshift	exonAnnotationSupport	intronAnnotationSupport	transcriptClass	transcriptModes	validStart	validStop	properOrf	extra_paralog
chr15	4212490	4212647	RNA5-8S3-1	0	+	4212647	4212647	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010526	rRNA	LOFF_G0010526	rRNA	LOFF_G0010526	rRNA_T527	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4213815	4218887	RNA28S3-1	0	+	4218887	4218887	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010527	rRNA	LOFF_G0010527	rRNA	LOFF_G0010527	rRNA_T528	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4250839	4264179	RNA45S3-1	0	+	4264179	4264179	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010528	rRNA	LOFF_G0010528	rRNA	LOFF_G0010528	rRNA_T529	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4254478	4256347	RNA18S3-1	0	+	4256347	4256347	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010529	rRNA	LOFF_G0010529	rRNA	LOFF_G0010529	rRNA_T530	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4257419	4257576	RNA5-8S3-1	0	+	4257576	4257576	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010530	rRNA	LOFF_G0010530	rRNA	LOFF_G0010530	rRNA_T531	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4258744	4263816	RNA28S3-1	0	+	4263816	4263816	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010531	rRNA	LOFF_G0010531	rRNA	LOFF_G0010531	rRNA_T532	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4295768	4309108	RNA45S3-1	0	+	4309108	4309108	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010532	rRNA	LOFF_G0010532	rRNA	LOFF_G0010532	rRNA_T533	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4299407	4301276	RNA18S3-1	0	+	4301276	4301276	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010533	rRNA	LOFF_G0010533	rRNA	LOFF_G0010533	rRNA_T534	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4302348	4302505	RNA5-8S3-1	0	+	4302505	4302505	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010534	rRNA	LOFF_G0010534	rRNA	LOFF_G0010534	rRNA_T535	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4303673	4308745	RNA28S3-1	0	+	4308745	4308745	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010535	rRNA	LOFF_G0010535	rRNA	LOFF_G0010535	rRNA_T536	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4340697	4354037	RNA45S3-1	0	+	4354037	4354037	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010536	rRNA	LOFF_G0010536	rRNA	LOFF_G0010536	rRNA_T537	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4344336	4346205	RNA18S3-1	0	+	4346205	4346205	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010537	rRNA	LOFF_G0010537	rRNA	LOFF_G0010537	rRNA_T538	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4347277	4347434	RNA5-8S3-1	0	+	4347434	4347434	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010538	rRNA	LOFF_G0010538	rRNA	LOFF_G0010538	rRNA_T539	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4348602	4353674	RNA28S3-1	0	+	4353674	4353674	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010539	rRNA	LOFF_G0010539	rRNA	LOFF_G0010539	rRNA_T540	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4385626	4398966	RNA45S3-1	0	+	4398966	4398966	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010540	rRNA	LOFF_G0010540	rRNA	LOFF_G0010540	rRNA_T541	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4389265	4391134	RNA18S3-1	0	+	4391134	4391134	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010541	rRNA	LOFF_G0010541	rRNA	LOFF_G0010541	rRNA_T542	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4392206	4392363	RNA5-8S3-1	0	+	4392363	4392363	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010542	rRNA	LOFF_G0010542	rRNA	LOFF_G0010542	rRNA_T543	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4393531	4398603	RNA28S3-1	0	+	4398603	4398603	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010543	rRNA	LOFF_G0010543	rRNA	LOFF_G0010543	rRNA_T544	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4430555	4443895	RNA45S3-1	0	+	4443895	4443895	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010544	rRNA	LOFF_G0010544	rRNA	LOFF_G0010544	rRNA_T545	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4434194	4436063	RNA18S3-1	0	+	4436063	4436063	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010545	rRNA	LOFF_G0010545	rRNA	LOFF_G0010545	rRNA_T546	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4437135	4437292	RNA5-8S3-1	0	+	4437292	4437292	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010546	rRNA	LOFF_G0010546	rRNA	LOFF_G0010546	rRNA_T547	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4438460	4443532	RNA28S3-1	0	+	4443532	4443532	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010547	rRNA	LOFF_G0010547	rRNA	LOFF_G0010547	rRNA_T548	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4475484	4488824	RNA45S3-1	0	+	4488824	4488824	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010548	rRNA	LOFF_G0010548	rRNA	LOFF_G0010548	rRNA_T549	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4479123	4480992	RNA18S3-1	0	+	4480992	4480992	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010549	rRNA	LOFF_G0010549	rRNA	LOFF_G0010549	rRNA_T550	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4482064	4482221	RNA5-8S3-1	0	+	4482221	4482221	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010550	rRNA	LOFF_G0010550	rRNA	LOFF_G0010550	rRNA_T551	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4483389	4488461	RNA28S3-1	0	+	4488461	4488461	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010551	rRNA	LOFF_G0010551	rRNA	LOFF_G0010551	rRNA_T552	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4520413	4533753	RNA45S3-1	0	+	4533753	4533753	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010552	rRNA	LOFF_G0010552	rRNA	LOFF_G0010552	rRNA_T553	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4524052	4525921	RNA18S3-1	0	+	4525921	4525921	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010553	rRNA	LOFF_G0010553	rRNA	LOFF_G0010553	rRNA_T554	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4526993	4527150	RNA5-8S3-1	0	+	4527150	4527150	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010554	rRNA	LOFF_G0010554	rRNA	LOFF_G0010554	rRNA_T555	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4528318	4533390	RNA28S3-1	0	+	4533390	4533390	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010555	rRNA	LOFF_G0010555	rRNA	LOFF_G0010555	rRNA_T556	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4565342	4578682	RNA45S3-1	0	+	4578682	4578682	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010556	rRNA	LOFF_G0010556	rRNA	LOFF_G0010556	rRNA_T557	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4568981	4570850	RNA18S3-1	0	+	4570850	4570850	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010557	rRNA	LOFF_G0010557	rRNA	LOFF_G0010557	rRNA_T558	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4571922	4572079	RNA5-8S3-1	0	+	4572079	4572079	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010558	rRNA	LOFF_G0010558	rRNA	LOFF_G0010558	rRNA_T559	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4573247	4578319	RNA28S3-1	0	+	4578319	4578319	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010559	rRNA	LOFF_G0010559	rRNA	LOFF_G0010559	rRNA_T560	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4610271	4623611	RNA45S3-1	0	+	4623611	4623611	85,212,76	1	13340	0	RNA45S3	none	none	-1	LOFF_T0010560	rRNA	LOFF_G0010560	rRNA	LOFF_G0010560	rRNA_T561	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4613910	4615779	RNA18S3-1	0	+	4615779	4615779	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010561	rRNA	LOFF_G0010561	rRNA	LOFF_G0010561	rRNA_T562	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4616851	4617008	RNA5-8S3-1	0	+	4617008	4617008	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010562	rRNA	LOFF_G0010562	rRNA	LOFF_G0010562	rRNA_T563	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4618176	4623248	RNA28S3-1	0	+	4623248	4623248	85,212,76	1	5072	0	RNA28S3	none	none	-1	LOFF_T0010563	rRNA	LOFF_G0010563	rRNA	LOFF_G0010563	rRNA_T564	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4655200	4668554	RNA45S3-1	0	+	4668554	4668554	85,212,76	1	13354	0	RNA45S3	none	none	-1	LOFF_T0010564	rRNA	LOFF_G0010564	rRNA	LOFF_G0010564	rRNA_T565	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4658839	4660708	RNA18S3-1	0	+	4660708	4660708	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010565	rRNA	LOFF_G0010565	rRNA	LOFF_G0010565	rRNA_T566	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4661784	4661941	RNA5-8S3-1	0	+	4661941	4661941	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010566	rRNA	LOFF_G0010566	rRNA	LOFF_G0010566	rRNA_T567	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	4663112	4668191	RNA28S3-1	0	+	4668191	4668191	85,212,76	1	5079	0	RNA28S3	none	none	-1	LOFF_T0010567	rRNA	LOFF_G0010567	rRNA	LOFF_G0010567	rRNA_T568	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3112035	3125409	RNA45S4-1	0	+	3125409	3125409	85,212,76	1	13374	0	RNA45S4	none	none	-1	LOFF_T0010568	rRNA	LOFF_G0010568	rRNA	LOFF_G0010568	rRNA_T569	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3115701	3117570	RNA18S4-1	0	+	3117570	3117570	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010569	rRNA	LOFF_G0010569	rRNA	LOFF_G0010569	rRNA_T570	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3118647	3118804	RNA5-8S4-1	0	+	3118804	3118804	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010570	rRNA	LOFF_G0010570	rRNA	LOFF_G0010570	rRNA_T571	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3119971	3125048	RNA28S4-1	0	+	3125048	3125048	85,212,76	1	5077	0	RNA28S4	none	none	-1	LOFF_T0010571	rRNA	LOFF_G0010571	rRNA	LOFF_G0010571	rRNA_T572	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3156890	3170233	RNA45S4-1	0	+	3170233	3170233	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010572	rRNA	LOFF_G0010572	rRNA	LOFF_G0010572	rRNA_T573	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3160530	3162399	RNA18S4-1	0	+	3162399	3162399	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010573	rRNA	LOFF_G0010573	rRNA	LOFF_G0010573	rRNA_T574	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3163476	3163633	RNA5-8S4-1	0	+	3163633	3163633	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010574	rRNA	LOFF_G0010574	rRNA	LOFF_G0010574	rRNA_T575	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3164804	3169872	RNA28S4-1	0	+	3169872	3169872	85,212,76	1	5068	0	RNA28S4	none	none	-1	LOFF_T0010575	rRNA	LOFF_G0010575	rRNA	LOFF_G0010575	rRNA_T576	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3201677	3215020	RNA45S4-1	0	+	3215020	3215020	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010576	rRNA	LOFF_G0010576	rRNA	LOFF_G0010576	rRNA_T577	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3205317	3207186	RNA18S4-1	0	+	3207186	3207186	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010577	rRNA	LOFF_G0010577	rRNA	LOFF_G0010577	rRNA_T578	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3208263	3208420	RNA5-8S4-1	0	+	3208420	3208420	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010578	rRNA	LOFF_G0010578	rRNA	LOFF_G0010578	rRNA_T579	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3209591	3214659	RNA28S4-1	0	+	3214659	3214659	85,212,76	1	5068	0	RNA28S4	none	none	-1	LOFF_T0010579	rRNA	LOFF_G0010579	rRNA	LOFF_G0010579	rRNA_T580	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3246464	3259807	RNA45S4-1	0	+	3259807	3259807	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010580	rRNA	LOFF_G0010580	rRNA	LOFF_G0010580	rRNA_T581	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3250104	3251973	RNA18S4-1	0	+	3251973	3251973	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010581	rRNA	LOFF_G0010581	rRNA	LOFF_G0010581	rRNA_T582	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3253050	3253207	RNA5-8S4-1	0	+	3253207	3253207	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010582	rRNA	LOFF_G0010582	rRNA	LOFF_G0010582	rRNA_T583	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3254378	3259446	RNA28S4-1	0	+	3259446	3259446	85,212,76	1	5068	0	RNA28S4	none	none	-1	LOFF_T0010583	rRNA	LOFF_G0010583	rRNA	LOFF_G0010583	rRNA_T584	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3291251	3304594	RNA45S4-1	0	+	3304594	3304594	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010584	rRNA	LOFF_G0010584	rRNA	LOFF_G0010584	rRNA_T585	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3294891	3296760	RNA18S4-1	0	+	3296760	3296760	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010585	rRNA	LOFF_G0010585	rRNA	LOFF_G0010585	rRNA_T586	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3297837	3297994	RNA5-8S4-1	0	+	3297994	3297994	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010586	rRNA	LOFF_G0010586	rRNA	LOFF_G0010586	rRNA_T587	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3299165	3304233	RNA28S4-1	0	+	3304233	3304233	85,212,76	1	5068	0	RNA28S4	none	none	-1	LOFF_T0010587	rRNA	LOFF_G0010587	rRNA	LOFF_G0010587	rRNA_T588	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3336038	3349381	RNA45S4-1	0	+	3349381	3349381	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010588	rRNA	LOFF_G0010588	rRNA	LOFF_G0010588	rRNA_T589	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3339678	3341547	RNA18S4-1	0	+	3341547	3341547	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010589	rRNA	LOFF_G0010589	rRNA	LOFF_G0010589	rRNA_T590	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3342624	3342781	RNA5-8S4-1	0	+	3342781	3342781	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010590	rRNA	LOFF_G0010590	rRNA	LOFF_G0010590	rRNA_T591	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3343952	3349020	RNA28S4-1	0	+	3349020	3349020	85,212,76	1	5068	0	RNA28S4	none	none	-1	LOFF_T0010591	rRNA	LOFF_G0010591	rRNA	LOFF_G0010591	rRNA_T592	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3380825	3394168	RNA45S4-1	0	+	3394168	3394168	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010592	rRNA	LOFF_G0010592	rRNA	LOFF_G0010592	rRNA_T593	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3384465	3386334	RNA18S4-1	0	+	3386334	3386334	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010593	rRNA	LOFF_G0010593	rRNA	LOFF_G0010593	rRNA_T594	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3387411	3387568	RNA5-8S4-1	0	+	3387568	3387568	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010594	rRNA	LOFF_G0010594	rRNA	LOFF_G0010594	rRNA_T595	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3388739	3393807	RNA28S4-1	0	+	3393807	3393807	85,212,76	1	5068	0	RNA28S4	none	none	-1	LOFF_T0010595	rRNA	LOFF_G0010595	rRNA	LOFF_G0010595	rRNA_T596	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3425612	3438955	RNA45S4-1	0	+	3438955	3438955	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010596	rRNA	LOFF_G0010596	rRNA	LOFF_G0010596	rRNA_T597	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3429252	3431121	RNA18S4-1	0	+	3431121	3431121	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010597	rRNA	LOFF_G0010597	rRNA	LOFF_G0010597	rRNA_T598	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3432198	3432355	RNA5-8S4-1	0	+	3432355	3432355	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010598	rRNA	LOFF_G0010598	rRNA	LOFF_G0010598	rRNA_T599	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3433526	3438594	RNA28S4-1	0	+	3438594	3438594	85,212,76	1	5068	0	RNA28S4	none	none	-1	LOFF_T0010599	rRNA	LOFF_G0010599	rRNA	LOFF_G0010599	rRNA_T600	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3470399	3483742	RNA45S4-1	0	+	3483742	3483742	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010600	rRNA	LOFF_G0010600	rRNA	LOFF_G0010600	rRNA_T601	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3474039	3475908	RNA18S4-1	0	+	3475908	3475908	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010601	rRNA	LOFF_G0010601	rRNA	LOFF_G0010601	rRNA_T602	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3476985	3477142	RNA5-8S4-1	0	+	3477142	3477142	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010602	rRNA	LOFF_G0010602	rRNA	LOFF_G0010602	rRNA_T603	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3478313	3483381	RNA28S4-1	0	+	3483381	3483381	85,212,76	1	5068	0	RNA28S4	none	none	-1	LOFF_T0010603	rRNA	LOFF_G0010603	rRNA	LOFF_G0010603	rRNA_T604	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3515186	3528529	RNA45S4-1	0	+	3528529	3528529	85,212,76	1	13343	0	RNA45S4	none	none	-1	LOFF_T0010604	rRNA	LOFF_G0010604	rRNA	LOFF_G0010604	rRNA_T605	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3518826	3520695	RNA18S4-1	0	+	3520695	3520695	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010605	rRNA	LOFF_G0010605	rRNA	LOFF_G0010605	rRNA_T606	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	3521772	3521929	RNA5-8S4-1	0	+	3521929	3521929	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010606	rRNA	LOFF_G0010606	rRNA	LOFF_G0010606	rRNA_T607	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
